AuditSnapshotAt,MovieId,LibraryId,LibraryName,LibraryType,OriginalFilePath,OriginalFileName,MediaExistsState,DetectedNumber,DetectedNumberSource,NormalizedNumber,AuditReidentifiedNumber,AuditMatchedRule,AuditConfidence,AuditPartIndex,AuditWarnings,NumberConsistency,HasTitle,HasReleaseDate,HasStudio,StudioCount,HasSeries,SeriesCount,HasDescription,HasDirector,DirectorCount,HasActors,ActorCount,HasTags,TagCount,HasMovieTags,MovieTagCount,OfficialMovieTagCount,HasPosterDb,PosterRecordCount,HasPosterFile,PosterExistingFileCount,HasFanartDb,FanartRecordCount,HasFanartFile,FanartExistingFileCount,HasPreviewDb,PreviewRecordCount,HasPreviewFile,PreviewExistingFileCount,HasScreenshotDb,ScreenshotRecordCount,HasScreenshotFile,ScreenshotExistingFileCount,HasNfoState,NfoPath,NfoFileExists,HasImageDb,ImageRecordCount,ExistingImageFileCount,MissingImageFileCount,UnregisteredPhysicalResources,UnregisteredMissingResources,CurrentMetadataHealth,DashboardComplete,ScrapeStatus,LatestSyncTaskId,LatestSyncTaskEvidenceBackup,LatestSyncFinalStatus,LatestSuccessfulProvider,LatestFailedProvider,LatestSyncAt,MdcNgState,MetaTubeState,JavBusState,MdcPathMappingFailure,DatabaseMergeSuccess,DatabaseAddedFields,ProviderReturnSummary,ProviderMergeSummary,MetadataMergeSummary,TaskError,MainReasonCode,MainReason,SecondaryReasons,Evidence,RecommendedAction
2026-07-24T21:10:52+08:00,4319,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类\FCDSS034A.MP4,FCDSS034A.MP4,Present,FCDSS034,AuditReevaluation;NotPersisted,FCDSS034A,FCDSS-034,StandardCompact + EditionSuffix,0.9,,,Mismatch,Yes,Yes,Yes,2,Yes,1,Yes,No,0,Yes,16,Yes,7,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,10,Yes,10,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\FCDSS-034\FCDSS-034.nfo,Yes,Yes,12,12,0,,,Incomplete,No,complete,11699,upgrade_20260724_002606,Failed,,,2026-07-23T15:54:59.1256166+00:00,NoRetainedDetailedEvidence,NoRetainedDetailedEvidence,NoRetainedDetailedEvidence,No,No,,,,,影片没有可用于同步的番号。,Q,持久化番号与当前规则库重识别结果不一致,J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Movies.Code=FCDSS034A; audit=FCDSS-034; confidence=0.9,先修正番号/媒体库归属，再决定是否定向同步
2026-07-24T21:10:52+08:00,4320,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类\fsdss-289.mp4,fsdss-289.mp4,Present,FSDSS-289,AuditReevaluation;NotPersisted,fsdss-289,FSDSS-289,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,No,0,Yes,Yes,1,Yes,1,Yes,13,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,20,Yes,20,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\FSDSS-289\FSDSS-289.nfo,Yes,Yes,22,22,0,,,Incomplete,No,complete,11700,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T15:55:28.9084501+00:00,Failed,Success,Success,Yes,Yes,Fanart;Poster;Preview;厂商;导演;日期;时长;标签;演员;简介,[MetaTube] 返回：有 12 项：标题、番号、日期、时长、导演、厂商、标签(7)、演员(1)、Poster、Fanart、Preview(10)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、导演、厂商、标签(8)、演员(1)、Poster、Preview(10)；空：系列、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 12 项：标题、番号、日期、时长、导演、厂商、标签(7)、演员(1)、Poster、Fanart、Preview(10)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+6)、Preview(+10)、演员头像(+1),[Metadata Merge] 最终字段：有 12 项：标题、番号、日期、时长、导演、厂商、标签(13)、演员(1)、Poster、Fanart、Preview(20)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,R,任务显示完成或部分完成，但 Standard 必填字段仍不完整,J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Task=11700; Status=Completed,仅对该影片定向补同步或复核 Provider
2026-07-24T21:10:52+08:00,4321,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类\FSDSS-683.mp4,FSDSS-683.mp4,Present,FSDSS-683,AuditReevaluation;NotPersisted,FSDSS-683,FSDSS-683,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,No,0,Yes,Yes,1,Yes,1,Yes,14,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,10,Yes,10,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\FSDSS-683\FSDSS-683.nfo,Yes,Yes,12,12,0,,,Incomplete,No,complete,11701,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T15:55:03.2400655+00:00,Failed,Success,Success,Yes,Yes,厂商;导演;日期;时长;标签;标题;演员;简介,[MetaTube] 返回：有 12 项：标题、番号、日期、时长、导演、厂商、标签(8)、演员(1)、Poster、Fanart、Preview(10)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、导演、厂商、标签(8)、演员(1)、Poster、Preview(10)；空：系列、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 12 项：标题、番号、日期、时长、导演、厂商、标签(8)、演员(1)、Poster、Fanart、Preview(10)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+6)、Preview(+10)、演员头像(+1),[Metadata Merge] 最终字段：有 12 项：标题、番号、日期、时长、导演、厂商、标签(14)、演员(1)、Poster、Fanart、Preview(20)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,R,任务显示完成或部分完成，但 Standard 必填字段仍不完整,J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Task=11701; Status=Completed,仅对该影片定向补同步或复核 Provider
2026-07-24T21:10:52+08:00,4322,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类\FSDSS-744.mp4,FSDSS-744.mp4,Present,FSDSS-744,AuditReevaluation;NotPersisted,FSDSS-744,FSDSS-744,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,1,Yes,Yes,1,Yes,1,Yes,19,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,10,Yes,10,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\FSDSS-744\FSDSS-744.nfo,Yes,Yes,12,12,0,,,Incomplete,No,complete,11702,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T15:55:06.0054763+00:00,Failed,Success,Success,Yes,Yes,厂商;导演;日期;时长;标签;标题;演员;简介;系列,[MetaTube] 返回：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(9)、演员(1)、Poster、Fanart、Preview(10)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 11 项：标题、番号、日期、时长、导演、厂商、系列、标签(10)、演员(1)、Poster、Preview(10)；空：Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(9)、演员(1)、Poster、Fanart、Preview(10)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+10)、Preview(+10)、演员头像(+1),[Metadata Merge] 最终字段：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(19)、演员(1)、Poster、Fanart、Preview(20)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,R,任务显示完成或部分完成，但 Standard 必填字段仍不完整,J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Task=11702; Status=Completed,仅对该影片定向补同步或复核 Provider
2026-07-24T21:10:52+08:00,4323,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类\FSOG-026.TS,FSOG-026.TS,Present,FSOG-026,AuditReevaluation;NotPersisted,FSOG-026,FSOG-026,StandardSeparated,0.97,,,Match,Yes,No,No,0,No,0,No,No,0,No,0,No,0,No,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,,No,No,0,0,0,,,Incomplete,No,pending,11703,upgrade_20260724_002606,Failed,,MDC-NG;MetaTube;JavBus,2026-07-23T15:55:18.7582975+00:00,Failed,Failed,Failed,Yes,No,,,,,元数据源 未找到 FSOG-026 的可用详情。Attempts: Composite: empty metadata,D,有详细证据的 Provider 全部失败或无可合并结果,E:MDC-NG 路径映射失败且无后续 Provider 成功证据; F:MetaTube 无可合并结果; G:JavBus 无可合并结果,MDC-NG=Failed; MetaTube=Failed; JavBus=Failed,仅对该影片定向补同步或复核 Provider
2026-07-24T21:10:52+08:00,4324,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类\IPX-811.mp4,IPX-811.mp4,Present,IPX-811,AuditReevaluation;NotPersisted,IPX-811,IPX-811,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,1,Yes,Yes,1,Yes,1,Yes,20,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,12,Yes,12,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\IPX-811\IPX-811.nfo,Yes,Yes,14,14,0,,,Incomplete,No,complete,11704,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T15:55:08.6395228+00:00,Failed,Success,Success,Yes,Yes,厂商;导演;日期;时长;标签;标题;演员;简介;系列,[MetaTube] 返回：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(9)、演员(1)、Poster、Fanart、Preview(12)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 11 项：标题、番号、日期、时长、导演、厂商、系列、标签(11)、演员(1)、Poster、Preview(12)；空：Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(9)、演员(1)、Poster、Fanart、Preview(12)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+11)、Preview(+12)、演员头像(+1),[Metadata Merge] 最终字段：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(20)、演员(1)、Poster、Fanart、Preview(24)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,R,任务显示完成或部分完成，但 Standard 必填字段仍不完整,J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Task=11704; Status=Completed,仅对该影片定向补同步或复核 Provider
2026-07-24T21:10:52+08:00,4325,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类\MIDV-229.mp4,MIDV-229.mp4,Present,MIDV-229,AuditReevaluation;NotPersisted,MIDV-229,MIDV-229,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,1,Yes,Yes,1,Yes,1,Yes,19,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,20,Yes,20,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\MIDV-229\MIDV-229.nfo,Yes,Yes,22,22,0,,,Incomplete,No,complete,11705,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T15:55:36.2903859+00:00,Failed,Success,Success,Yes,Yes,Fanart;Poster;Preview;厂商;导演;日期;时长;标签;标题;演员;简介;系列,[MetaTube] 返回：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(10)、演员(1)、Poster、Fanart、Preview(10)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 11 项：标题、番号、日期、时长、导演、厂商、系列、标签(12)、演员(1)、Poster、Preview(10)；空：Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(10)、演员(1)、Poster、Fanart、Preview(10)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+9)、Preview(+10)、演员头像(+1),[Metadata Merge] 最终字段：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(19)、演员(1)、Poster、Fanart、Preview(20)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,R,任务显示完成或部分完成，但 Standard 必填字段仍不完整,J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Task=11705; Status=Completed,仅对该影片定向补同步或复核 Provider
2026-07-24T21:10:52+08:00,4326,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类\PGD-857.wmv,PGD-857.wmv,Present,PGD-857,AuditReevaluation;NotPersisted,PGD-857,PGD-857,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,1,Yes,No,0,Yes,1,Yes,16,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,24,Yes,24,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\PGD-857\PGD-857.nfo,Yes,Yes,26,26,0,Poster,,Incomplete,No,complete,11706,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T15:55:15.5274703+00:00,Failed,Success,Success,Yes,Yes,厂商;日期;时长;标签;标题;演员;简介;系列,[MetaTube] 返回：有 12 项：标题、番号、日期、时长、厂商、系列、标签(7)、演员(1)、Poster、Fanart、Preview(12)、简介；空：导演、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、厂商、系列、标签(9)、演员(1)、Poster、Preview(12)；空：导演、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 12 项：标题、番号、日期、时长、厂商、系列、标签(7)、演员(1)、Poster、Fanart、Preview(12)、简介；空：导演、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+9)、Preview(+12)、演员头像(+1),[Metadata Merge] 最终字段：有 12 项：标题、番号、日期、时长、厂商、系列、标签(16)、演员(1)、Poster、Fanart、Preview(24)、简介；空：导演、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,R,任务显示完成或部分完成，但 Standard 必填字段仍不完整,J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Task=11706; Status=Completed,仅对该影片定向补同步或复核 Provider
2026-07-24T21:10:52+08:00,4327,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类2\300MIUM-1383.mp4,300MIUM-1383.mp4,Present,300MIUM-1383,AuditReevaluation;NotPersisted,300MIUM-1383,300MIUM-1383,NumericStudioSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,1,Yes,No,0,Yes,2,Yes,16,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,14,Yes,14,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\300MIUM-1383\300MIUM-1383.nfo,Yes,Yes,16,16,0,,,Incomplete,No,complete,11707,upgrade_20260724_002606,Failed,,,2026-07-23T15:55:08.8738582+00:00,NoRetainedDetailedEvidence,NoRetainedDetailedEvidence,NoRetainedDetailedEvidence,No,No,,,,,影片没有可用于同步的番号。,J,Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,,MovieGenres=16; OfficialMovieTags=0,修正统计口径；无需重新同步
2026-07-24T21:10:52+08:00,4328,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类2\695232.xyz OFJE-614.mp4,695232.xyz OFJE-614.mp4,Present,OFJE-614,AuditReevaluation;NotPersisted,695232.xyz OFJE-614,OFJE-614,StandardSeparated,0.97,,,Mismatch,Yes,Yes,Yes,2,No,0,Yes,No,0,Yes,22,Yes,15,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,10,Yes,10,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\OFJE-614\OFJE-614.nfo,Yes,Yes,12,12,0,,,Incomplete,No,complete,11708,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T15:55:31.9835260+00:00,Failed,Success,Success,Yes,Yes,Fanart;Poster;Preview;厂商;日期;时长;标签;演员;简介,[MetaTube] 返回：有 11 项：标题、番号、日期、时长、厂商、标签(7)、演员(20)、Poster、Fanart、Preview(10)、简介；空：导演、系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 9 项：标题、番号、日期、时长、厂商、标签(9)、演员(21)、Poster、Preview(10)；空：导演、系列、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 11 项：标题、番号、日期、时长、厂商、标签(7)、演员(20)、Poster、Fanart、Preview(10)、简介；空：导演、系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+8)、演员(+2)、演员头像(+20),[Metadata Merge] 最终字段：有 11 项：标题、番号、日期、时长、厂商、标签(15)、演员(22)、Poster、Fanart、Preview(10)、简介；空：导演、系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,Q,持久化番号与当前规则库重识别结果不一致,R:任务显示完成或部分完成，但 Standard 必填字段仍不完整; J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Movies.Code=695232.xyz OFJE-614; audit=OFJE-614; confidence=0.97,先修正番号/媒体库归属，再决定是否定向同步
2026-07-24T21:10:52+08:00,4329,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类2\abf-111.mp4,abf-111.mp4,Present,ABF-111,AuditReevaluation;NotPersisted,abf-111,ABF-111,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,1,Yes,Yes,1,Yes,1,Yes,18,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,24,Yes,24,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\ABF-111\ABF-111.nfo,Yes,Yes,26,26,0,,,Incomplete,No,complete,11709,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T15:56:01.1902490+00:00,Failed,Success,Success,Yes,Yes,Fanart;Poster;Preview;厂商;导演;日期;时长;标签;演员;简介;系列,[MetaTube] 返回：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(9)、演员(1)、Poster、Fanart、Preview(12)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、厂商、系列、标签(10)、演员(1)、Poster、Preview(12)；空：导演、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(9)、演员(1)、Poster、Fanart、Preview(12)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+9)、Preview(+12),[Metadata Merge] 最终字段：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(18)、演员(1)、Poster、Fanart、Preview(24)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,R,任务显示完成或部分完成，但 Standard 必填字段仍不完整,J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Task=11709; Status=Completed,仅对该影片定向补同步或复核 Provider
2026-07-24T21:10:52+08:00,4330,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类2\ABF-177.mp4,ABF-177.mp4,Present,ABF-177,AuditReevaluation;NotPersisted,ABF-177,ABF-177,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,1,Yes,Yes,1,Yes,1,Yes,14,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,24,Yes,24,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\ABF-177\ABF-177.nfo,Yes,Yes,26,26,0,,,Incomplete,No,complete,11710,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T15:55:33.6852041+00:00,Failed,Success,Success,Yes,Yes,厂商;导演;日期;时长;标签;标题;演员;简介;系列,[MetaTube] 返回：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(6)、演员(1)、Poster、Fanart、Preview(12)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、厂商、系列、标签(10)、演员(1)、Poster、Preview(12)；空：导演、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(6)、演员(1)、Poster、Fanart、Preview(12)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+8)、Preview(+12),[Metadata Merge] 最终字段：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(14)、演员(1)、Poster、Fanart、Preview(24)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,R,任务显示完成或部分完成，但 Standard 必填字段仍不完整,J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Task=11710; Status=Completed,仅对该影片定向补同步或复核 Provider
2026-07-24T21:10:52+08:00,4331,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类2\abf-213.mp4,abf-213.mp4,Present,ABF-213,AuditReevaluation;NotPersisted,abf-213,ABF-213,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,1,Yes,Yes,1,Yes,1,Yes,13,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,22,Yes,22,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\ABF-213\ABF-213.nfo,Yes,Yes,24,24,0,,,Incomplete,No,complete,11711,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T15:56:41.8971404+00:00,Failed,Success,Success,Yes,Yes,Fanart;Poster;Preview;厂商;导演;日期;时长;标签;演员;简介;系列,[MetaTube] 返回：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(5)、演员(1)、Poster、Fanart、Preview(11)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、厂商、系列、标签(8)、演员(1)、Poster、Preview(11)；空：导演、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(5)、演员(1)、Poster、Fanart、Preview(11)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+8)、Preview(+11)、演员头像(+1),[Metadata Merge] 最终字段：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(13)、演员(1)、Poster、Fanart、Preview(22)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,R,任务显示完成或部分完成，但 Standard 必填字段仍不完整,J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Task=11711; Status=Completed,仅对该影片定向补同步或复核 Provider
2026-07-24T21:10:52+08:00,4332,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类2\ABF-252.mp4,ABF-252.mp4,Present,ABF-252,AuditReevaluation;NotPersisted,ABF-252,ABF-252,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,3,Yes,2,Yes,Yes,1,Yes,1,Yes,18,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,24,Yes,24,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\ABF-252\ABF-252.nfo,Yes,Yes,26,26,0,,,Incomplete,No,complete,11712,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T15:55:35.5621001+00:00,Failed,Success,Success,Yes,Yes,厂商;导演;日期;时长;标签;标题;演员;简介;系列,[MetaTube] 返回：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(9)、演员(1)、Poster、Fanart、Preview(11)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、厂商、系列、标签(9)、演员(1)、Poster、Preview(13)；空：导演、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(9)、演员(1)、Poster、Fanart、Preview(11)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+9)、Preview(+13),[Metadata Merge] 最终字段：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(18)、演员(1)、Poster、Fanart、Preview(24)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,R,任务显示完成或部分完成，但 Standard 必填字段仍不完整,J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Task=11712; Status=Completed,仅对该影片定向补同步或复核 Provider
2026-07-24T21:10:52+08:00,4333,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类2\ABF-312.mp4,ABF-312.mp4,Present,ABF-312,AuditReevaluation;NotPersisted,ABF-312,ABF-312,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,3,Yes,1,Yes,Yes,1,Yes,1,Yes,20,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,21,Yes,21,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\ABF-312\ABF-312.nfo,Yes,Yes,23,23,0,,,Incomplete,No,complete,11834,upgrade_20260724_151920,Completed,JavBus,,2026-07-24T05:22:12.3437087+00:00,NoRetainedDetailedEvidence,NoRetainedDetailedEvidence,Success,No,Yes,,[JavBus] 返回：有 10 项：标题、番号、日期、时长、厂商、系列、标签(11)、演员(1)、Poster、Preview(11)；空：导演、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[JavBus] 补全：有 10 项：标题、番号、日期、时长、厂商、系列、标签(11)、演员(1)、Poster、Preview(11)；空：导演、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[Metadata Merge] 最终字段：有 10 项：标题、番号、日期、时长、厂商、系列、标签(11)、演员(1)、Poster、Preview(11)；空：导演、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),,R,任务显示完成或部分完成，但 Standard 必填字段仍不完整,J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Task=11834; Status=Completed,仅对该影片定向补同步或复核 Provider
